time	90 dBSPL	84 dBSPL	78  dBSPL	72  dBSPL	66  dBSPL	60  dBSPL	54  dBSPL	48  dBSPL	42  dBSPL	36  dBSPL	30  dBSPL	24  dBSPL	18 dBSPL
0.003880960000	0.0000015079	-0.0000017027	-0.0000045128	-0.0000067803	-0.0000093946	-0.0000116579	-0.0000121382	-0.0000156329	-0.0000171991	-0.0000193034	-0.0000186207	-0.0000207363	-0.0000226460
0.003891200000	0.0000016133	-0.0000016765	-0.0000044927	-0.0000067350	-0.0000093776	-0.0000116203	-0.0000121279	-0.0000156272	-0.0000171874	-0.0000193131	-0.0000186232	-0.0000207430	-0.0000226510
0.003901440000	0.0000017221	-0.0000016465	-0.0000044732	-0.0000066895	-0.0000093585	-0.0000115827	-0.0000121169	-0.0000156202	-0.0000171744	-0.0000193226	-0.0000186249	-0.0000207494	-0.0000226560
0.003911680000	0.0000018338	-0.0000016126	-0.0000044539	-0.0000066439	-0.0000093373	-0.0000115452	-0.0000121050	-0.0000156119	-0.0000171602	-0.0000193318	-0.0000186259	-0.0000207554	-0.0000226611
0.003921920000	0.0000019480	-0.0000015747	-0.0000044346	-0.0000065983	-0.0000093140	-0.0000115078	-0.0000120922	-0.0000156025	-0.0000171448	-0.0000193407	-0.0000186266	-0.0000207610	-0.0000226662
0.003932160000	0.0000020644	-0.0000015327	-0.0000044153	-0.0000065531	-0.0000092886	-0.0000114706	-0.0000120781	-0.0000155923	-0.0000171280	-0.0000193489	-0.0000186273	-0.0000207661	-0.0000226714
0.003942400000	0.0000021824	-0.0000014868	-0.0000043959	-0.0000065083	-0.0000092610	-0.0000114338	-0.0000120626	-0.0000155814	-0.0000171098	-0.0000193565	-0.0000186284	-0.0000207709	-0.0000226768
0.003952640000	0.0000023014	-0.0000014370	-0.0000043762	-0.0000064640	-0.0000092315	-0.0000113973	-0.0000120457	-0.0000155699	-0.0000170901	-0.0000193632	-0.0000186303	-0.0000207755	-0.0000226823
0.003962880000	0.0000024207	-0.0000013836	-0.0000043564	-0.0000064203	-0.0000091999	-0.0000113613	-0.0000120270	-0.0000155579	-0.0000170687	-0.0000193689	-0.0000186333	-0.0000207798	-0.0000226876
0.003973120000	0.0000025395	-0.0000013268	-0.0000043365	-0.0000063774	-0.0000091666	-0.0000113257	-0.0000120065	-0.0000155454	-0.0000170456	-0.0000193735	-0.0000186377	-0.0000207840	-0.0000226930
0.003983360000	0.0000026569	-0.0000012669	-0.0000043168	-0.0000063353	-0.0000091314	-0.0000112908	-0.0000119841	-0.0000155324	-0.0000170206	-0.0000193770	-0.0000186434	-0.0000207880	-0.0000226981
0.003993600000	0.0000027722	-0.0000012043	-0.0000042977	-0.0000062942	-0.0000090946	-0.0000112563	-0.0000119595	-0.0000155189	-0.0000169938	-0.0000193793	-0.0000186508	-0.0000207920	-0.0000227032
0.004003840000	0.0000028846	-0.0000011394	-0.0000042794	-0.0000062540	-0.0000090562	-0.0000112225	-0.0000119328	-0.0000155049	-0.0000169652	-0.0000193803	-0.0000186598	-0.0000207958	-0.0000227080
0.004014080000	0.0000029932	-0.0000010729	-0.0000042623	-0.0000062149	-0.0000090164	-0.0000111893	-0.0000119040	-0.0000154902	-0.0000169348	-0.0000193800	-0.0000186704	-0.0000207995	-0.0000227127
0.004024320000	0.0000030973	-0.0000010052	-0.0000042466	-0.0000061768	-0.0000089755	-0.0000111566	-0.0000118730	-0.0000154748	-0.0000169026	-0.0000193782	-0.0000186823	-0.0000208028	-0.0000227171
0.004034560000	0.0000031960	-0.0000009369	-0.0000042325	-0.0000061399	-0.0000089337	-0.0000111243	-0.0000118399	-0.0000154585	-0.0000168688	-0.0000193751	-0.0000186956	-0.0000208057	-0.0000227212
0.004044800000	0.0000032886	-0.0000008687	-0.0000042205	-0.0000061042	-0.0000088913	-0.0000110925	-0.0000118049	-0.0000154412	-0.0000168334	-0.0000193706	-0.0000187100	-0.0000208082	-0.0000227250
0.004055040000	0.0000033744	-0.0000008011	-0.0000042105	-0.0000060698	-0.0000088487	-0.0000110609	-0.0000117684	-0.0000154226	-0.0000167965	-0.0000193647	-0.0000187253	-0.0000208103	-0.0000227284
0.004065280000	0.0000034526	-0.0000007348	-0.0000042026	-0.0000060368	-0.0000088060	-0.0000110296	-0.0000117306	-0.0000154028	-0.0000167586	-0.0000193576	-0.0000187414	-0.0000208119	-0.0000227313
0.004075520000	0.0000035227	-0.0000006705	-0.0000041969	-0.0000060053	-0.0000087636	-0.0000109984	-0.0000116920	-0.0000153816	-0.0000167197	-0.0000193493	-0.0000187582	-0.0000208130	-0.0000227338
0.004085760000	0.0000035841	-0.0000006086	-0.0000041934	-0.0000059753	-0.0000087217	-0.0000109672	-0.0000116528	-0.0000153590	-0.0000166801	-0.0000193399	-0.0000187755	-0.0000208138	-0.0000227359
0.004096000000	0.0000036365	-0.0000005498	-0.0000041919	-0.0000059470	-0.0000086806	-0.0000109359	-0.0000116135	-0.0000153350	-0.0000166400	-0.0000193295	-0.0000187932	-0.0000208144	-0.0000227375
0.004106240000	0.0000036794	-0.0000004948	-0.0000041924	-0.0000059203	-0.0000086404	-0.0000109045	-0.0000115745	-0.0000153095	-0.0000165996	-0.0000193181	-0.0000188110	-0.0000208151	-0.0000227387
0.004116480000	0.0000037126	-0.0000004441	-0.0000041949	-0.0000058954	-0.0000086014	-0.0000108730	-0.0000115362	-0.0000152825	-0.0000165593	-0.0000193059	-0.0000188290	-0.0000208161	-0.0000227398
0.004126720000	0.0000037360	-0.0000003981	-0.0000041990	-0.0000058722	-0.0000085639	-0.0000108415	-0.0000114988	-0.0000152544	-0.0000165191	-0.0000192928	-0.0000188469	-0.0000208175	-0.0000227407
0.004136960000	0.0000037494	-0.0000003573	-0.0000042047	-0.0000058508	-0.0000085279	-0.0000108100	-0.0000114627	-0.0000152251	-0.0000164792	-0.0000192789	-0.0000188645	-0.0000208195	-0.0000227417
0.004147200000	0.0000037531	-0.0000003219	-0.0000042117	-0.0000058312	-0.0000084935	-0.0000107786	-0.0000114281	-0.0000151949	-0.0000164397	-0.0000192643	-0.0000188816	-0.0000208223	-0.0000227427
0.004157440000	0.0000037469	-0.0000002921	-0.0000042199	-0.0000058134	-0.0000084610	-0.0000107475	-0.0000113951	-0.0000151640	-0.0000164007	-0.0000192490	-0.0000188982	-0.0000208258	-0.0000227439
0.004167680000	0.0000037312	-0.0000002681	-0.0000042291	-0.0000057975	-0.0000084303	-0.0000107167	-0.0000113638	-0.0000151325	-0.0000163622	-0.0000192328	-0.0000189139	-0.0000208302	-0.0000227454
0.004177920000	0.0000037060	-0.0000002501	-0.0000042391	-0.0000057837	-0.0000084018	-0.0000106865	-0.0000113341	-0.0000151008	-0.0000163242	-0.0000192159	-0.0000189286	-0.0000208355	-0.0000227472
0.004188160000	0.0000036717	-0.0000002380	-0.0000042497	-0.0000057722	-0.0000083754	-0.0000106569	-0.0000113059	-0.0000150690	-0.0000162867	-0.0000191981	-0.0000189424	-0.0000208416	-0.0000227495
0.004198400000	0.0000036283	-0.0000002319	-0.0000042606	-0.0000057630	-0.0000083513	-0.0000106281	-0.0000112791	-0.0000150373	-0.0000162498	-0.0000191793	-0.0000189551	-0.0000208485	-0.0000227522
0.004208640000	0.0000035764	-0.0000002317	-0.0000042718	-0.0000057565	-0.0000083296	-0.0000106002	-0.0000112536	-0.0000150061	-0.0000162134	-0.0000191595	-0.0000189668	-0.0000208560	-0.0000227552
0.004218880000	0.0000035162	-0.0000002374	-0.0000042830	-0.0000057529	-0.0000083103	-0.0000105732	-0.0000112291	-0.0000149754	-0.0000161774	-0.0000191385	-0.0000189774	-0.0000208640	-0.0000227583
0.004229120000	0.0000034480	-0.0000002489	-0.0000042941	-0.0000057522	-0.0000082935	-0.0000105472	-0.0000112056	-0.0000149453	-0.0000161420	-0.0000191164	-0.0000189868	-0.0000208723	-0.0000227616
0.004239360000	0.0000033723	-0.0000002660	-0.0000043052	-0.0000057548	-0.0000082795	-0.0000105224	-0.0000111828	-0.0000149161	-0.0000161070	-0.0000190930	-0.0000189951	-0.0000208808	-0.0000227648
0.004249600000	0.0000032894	-0.0000002886	-0.0000043162	-0.0000057609	-0.0000082682	-0.0000104988	-0.0000111608	-0.0000148879	-0.0000160724	-0.0000190683	-0.0000190023	-0.0000208893	-0.0000227679
0.004259840000	0.0000031998	-0.0000003169	-0.0000043272	-0.0000057704	-0.0000082599	-0.0000104765	-0.0000111396	-0.0000148607	-0.0000160384	-0.0000190425	-0.0000190083	-0.0000208975	-0.0000227708
0.004270080000	0.0000031040	-0.0000003505	-0.0000043383	-0.0000057836	-0.0000082548	-0.0000104557	-0.0000111193	-0.0000148347	-0.0000160049	-0.0000190155	-0.0000190132	-0.0000209051	-0.0000227732
0.004280320000	0.0000030025	-0.0000003894	-0.0000043494	-0.0000058002	-0.0000082529	-0.0000104364	-0.0000111001	-0.0000148097	-0.0000159718	-0.0000189874	-0.0000190168	-0.0000209120	-0.0000227750
0.004290560000	0.0000028959	-0.0000004334	-0.0000043607	-0.0000058203	-0.0000082544	-0.0000104186	-0.0000110820	-0.0000147859	-0.0000159393	-0.0000189583	-0.0000190193	-0.0000209180	-0.0000227763
0.004300800000	0.0000027846	-0.0000004824	-0.0000043724	-0.0000058436	-0.0000082592	-0.0000104026	-0.0000110653	-0.0000147632	-0.0000159073	-0.0000189283	-0.0000190205	-0.0000209229	-0.0000227769
0.004311040000	0.0000026692	-0.0000005362	-0.0000043847	-0.0000058701	-0.0000082674	-0.0000103884	-0.0000110502	-0.0000147415	-0.0000158758	-0.0000188976	-0.0000190204	-0.0000209268	-0.0000227769
0.004321280000	0.0000025503	-0.0000005945	-0.0000043979	-0.0000058996	-0.0000082789	-0.0000103761	-0.0000110370	-0.0000147208	-0.0000158449	-0.0000188662	-0.0000190190	-0.0000209294	-0.0000227763
0.004331520000	0.0000024285	-0.0000006572	-0.0000044122	-0.0000059320	-0.0000082936	-0.0000103658	-0.0000110258	-0.0000147008	-0.0000158146	-0.0000188344	-0.0000190163	-0.0000209308	-0.0000227753
0.004341760000	0.0000023043	-0.0000007238	-0.0000044279	-0.0000059669	-0.0000083114	-0.0000103575	-0.0000110170	-0.0000146813	-0.0000157848	-0.0000188023	-0.0000190124	-0.0000209311	-0.0000227740
0.004352000000	0.0000021784	-0.0000007940	-0.0000044452	-0.0000060042	-0.0000083321	-0.0000103514	-0.0000110105	-0.0000146621	-0.0000157557	-0.0000187700	-0.0000190074	-0.0000209303	-0.0000227725
0.004362240000	0.0000020513	-0.0000008676	-0.0000044645	-0.0000060437	-0.0000083554	-0.0000103477	-0.0000110066	-0.0000146431	-0.0000157273	-0.0000187375	-0.0000190011	-0.0000209286	-0.0000227709
0.004372480000	0.0000019236	-0.0000009441	-0.0000044859	-0.0000060852	-0.0000083812	-0.0000103464	-0.0000110055	-0.0000146242	-0.0000156994	-0.0000187052	-0.0000189938	-0.0000209263	-0.0000227694
0.004382720000	0.0000017957	-0.0000010230	-0.0000045096	-0.0000061285	-0.0000084092	-0.0000103477	-0.0000110071	-0.0000146052	-0.0000156723	-0.0000186729	-0.0000189854	-0.0000209236	-0.0000227679
0.004392960000	0.0000016682	-0.0000011037	-0.0000045358	-0.0000061735	-0.0000084393	-0.0000103517	-0.0000110115	-0.0000145861	-0.0000156457	-0.0000186410	-0.0000189760	-0.0000209205	-0.0000227666
0.004403200000	0.0000015415	-0.0000011859	-0.0000045646	-0.0000062198	-0.0000084712	-0.0000103584	-0.0000110188	-0.0000145668	-0.0000156195	-0.0000186093	-0.0000189659	-0.0000209172	-0.0000227654
0.004413440000	0.0000014162	-0.0000012688	-0.0000045961	-0.0000062672	-0.0000085048	-0.0000103679	-0.0000110286	-0.0000145472	-0.0000155939	-0.0000185780	-0.0000189551	-0.0000209138	-0.0000227644
0.004423680000	0.0000012928	-0.0000013522	-0.0000046300	-0.0000063155	-0.0000085398	-0.0000103802	-0.0000110411	-0.0000145274	-0.0000155686	-0.0000185471	-0.0000189440	-0.0000209104	-0.0000227637
0.004433920000	0.0000011718	-0.0000014353	-0.0000046664	-0.0000063643	-0.0000085758	-0.0000103953	-0.0000110560	-0.0000145074	-0.0000155436	-0.0000185167	-0.0000189328	-0.0000209070	-0.0000227634
0.004444160000	0.0000010536	-0.0000015178	-0.0000047049	-0.0000064134	-0.0000086128	-0.0000104131	-0.0000110732	-0.0000144875	-0.0000155186	-0.0000184866	-0.0000189217	-0.0000209035	-0.0000227636
0.004454400000	0.0000009390	-0.0000015992	-0.0000047453	-0.0000064625	-0.0000086504	-0.0000104333	-0.0000110926	-0.0000144677	-0.0000154937	-0.0000184571	-0.0000189111	-0.0000208998	-0.0000227642
0.004464640000	0.0000008284	-0.0000016789	-0.0000047872	-0.0000065112	-0.0000086884	-0.0000104557	-0.0000111138	-0.0000144483	-0.0000154686	-0.0000184279	-0.0000189013	-0.0000208958	-0.0000227653
0.004474880000	0.0000007223	-0.0000017567	-0.0000048301	-0.0000065592	-0.0000087265	-0.0000104802	-0.0000111369	-0.0000144295	-0.0000154434	-0.0000183994	-0.0000188925	-0.0000208915	-0.0000227669
0.004485120000	0.0000006212	-0.0000018322	-0.0000048737	-0.0000066061	-0.0000087644	-0.0000105065	-0.0000111614	-0.0000144116	-0.0000154180	-0.0000183714	-0.0000188850	-0.0000208866	-0.0000227690
0.004495360000	0.0000005255	-0.0000019051	-0.0000049176	-0.0000066517	-0.0000088019	-0.0000105343	-0.0000111874	-0.0000143949	-0.0000153923	-0.0000183440	-0.0000188792	-0.0000208813	-0.0000227713
0.004505600000	0.0000004358	-0.0000019751	-0.0000049614	-0.0000066958	-0.0000088388	-0.0000105633	-0.0000112147	-0.0000143796	-0.0000153664	-0.0000183174	-0.0000188752	-0.0000208753	-0.0000227738
0.004515840000	0.0000003524	-0.0000020421	-0.0000050046	-0.0000067383	-0.0000088750	-0.0000105932	-0.0000112431	-0.0000143660	-0.0000153404	-0.0000182917	-0.0000188731	-0.0000208687	-0.0000227763
0.004526080000	0.0000002759	-0.0000021057	-0.0000050471	-0.0000067790	-0.0000089104	-0.0000106238	-0.0000112725	-0.0000143542	-0.0000153144	-0.0000182670	-0.0000188732	-0.0000208615	-0.0000227786
0.004536320000	0.0000002066	-0.0000021659	-0.0000050885	-0.0000068179	-0.0000089449	-0.0000106548	-0.0000113027	-0.0000143443	-0.0000152885	-0.0000182434	-0.0000188754	-0.0000208537	-0.0000227807
0.004546560000	0.0000001448	-0.0000022223	-0.0000051285	-0.0000068552	-0.0000089785	-0.0000106859	-0.0000113338	-0.0000143365	-0.0000152630	-0.0000182209	-0.0000188798	-0.0000208454	-0.0000227824
0.004556800000	0.0000000909	-0.0000022749	-0.0000051671	-0.0000068909	-0.0000090111	-0.0000107169	-0.0000113656	-0.0000143307	-0.0000152382	-0.0000181998	-0.0000188865	-0.0000208367	-0.0000227838
0.004567040000	0.0000000451	-0.0000023237	-0.0000052040	-0.0000069250	-0.0000090429	-0.0000107476	-0.0000113981	-0.0000143269	-0.0000152143	-0.0000181801	-0.0000188954	-0.0000208278	-0.0000227847
0.004577280000	0.0000000075	-0.0000023685	-0.0000052393	-0.0000069575	-0.0000090739	-0.0000107779	-0.0000114312	-0.0000143251	-0.0000151916	-0.0000181618	-0.0000189066	-0.0000208188	-0.0000227852
0.004587520000	-0.0000000218	-0.0000024094	-0.0000052727	-0.0000069884	-0.0000091040	-0.0000108076	-0.0000114651	-0.0000143253	-0.0000151705	-0.0000181450	-0.0000189198	-0.0000208097	-0.0000227854
0.004597760000	-0.0000000427	-0.0000024463	-0.0000053041	-0.0000070177	-0.0000091335	-0.0000108366	-0.0000114996	-0.0000143273	-0.0000151511	-0.0000181295	-0.0000189349	-0.0000208008	-0.0000227852
0.004608000000	-0.0000000554	-0.0000024791	-0.0000053336	-0.0000070453	-0.0000091622	-0.0000108648	-0.0000115348	-0.0000143311	-0.0000151336	-0.0000181152	-0.0000189517	-0.0000207921	-0.0000227848
0.004618240000	-0.0000000599	-0.0000025079	-0.0000053609	-0.0000070712	-0.0000091902	-0.0000108922	-0.0000115707	-0.0000143362	-0.0000151184	-0.0000181019	-0.0000189700	-0.0000207837	-0.0000227840
0.004628480000	-0.0000000564	-0.0000025327	-0.0000053862	-0.0000070954	-0.0000092174	-0.0000109188	-0.0000116073	-0.0000143426	-0.0000151054	-0.0000180894	-0.0000189893	-0.0000207757	-0.0000227829
0.004638720000	-0.0000000452	-0.0000025533	-0.0000054091	-0.0000071176	-0.0000092438	-0.0000109447	-0.0000116446	-0.0000143499	-0.0000150947	-0.0000180777	-0.0000190096	-0.0000207681	-0.0000227815
0.004648960000	-0.0000000266	-0.0000025699	-0.0000054297	-0.0000071377	-0.0000092692	-0.0000109698	-0.0000116825	-0.0000143579	-0.0000150861	-0.0000180663	-0.0000190304	-0.0000207609	-0.0000227799
0.004659200000	-0.0000000009	-0.0000025823	-0.0000054479	-0.0000071556	-0.0000092935	-0.0000109941	-0.0000117212	-0.0000143664	-0.0000150794	-0.0000180552	-0.0000190515	-0.0000207541	-0.0000227781
0.004669440000	0.0000000314	-0.0000025904	-0.0000054636	-0.0000071712	-0.0000093167	-0.0000110176	-0.0000117606	-0.0000143750	-0.0000150747	-0.0000180440	-0.0000190728	-0.0000207478	-0.0000227759
0.004679680000	0.0000000702	-0.0000025941	-0.0000054768	-0.0000071844	-0.0000093387	-0.0000110403	-0.0000118008	-0.0000143837	-0.0000150715	-0.0000180328	-0.0000190942	-0.0000207419	-0.0000227736
0.004689920000	0.0000001149	-0.0000025931	-0.0000054874	-0.0000071950	-0.0000093594	-0.0000110620	-0.0000118419	-0.0000143922	-0.0000150695	-0.0000180215	-0.0000191155	-0.0000207365	-0.0000227710
0.004700160000	0.0000001654	-0.0000025872	-0.0000054955	-0.0000072031	-0.0000093789	-0.0000110828	-0.0000118837	-0.0000144004	-0.0000150686	-0.0000180098	-0.0000191367	-0.0000207317	-0.0000227680
0.004710400000	0.0000002212	-0.0000025762	-0.0000055012	-0.0000072085	-0.0000093973	-0.0000111026	-0.0000119263	-0.0000144083	-0.0000150684	-0.0000179979	-0.0000191575	-0.0000207275	-0.0000227646
0.004720640000	0.0000002819	-0.0000025601	-0.0000055043	-0.0000072114	-0.0000094145	-0.0000111214	-0.0000119697	-0.0000144158	-0.0000150689	-0.0000179858	-0.0000191780	-0.0000207239	-0.0000227608
0.004730880000	0.0000003473	-0.0000025385	-0.0000055050	-0.0000072116	-0.0000094308	-0.0000111391	-0.0000120137	-0.0000144229	-0.0000150697	-0.0000179735	-0.0000191978	-0.0000207209	-0.0000227565
0.004741120000	0.0000004169	-0.0000025115	-0.0000055034	-0.0000072091	-0.0000094462	-0.0000111558	-0.0000120580	-0.0000144297	-0.0000150708	-0.0000179611	-0.0000192169	-0.0000207184	-0.0000227517
0.004751360000	0.0000004904	-0.0000024789	-0.0000054996	-0.0000072041	-0.0000094608	-0.0000111713	-0.0000121026	-0.0000144362	-0.0000150720	-0.0000179486	-0.0000192352	-0.0000207165	-0.0000227463
0.004761600000	0.0000005674	-0.0000024407	-0.0000054937	-0.0000071967	-0.0000094746	-0.0000111858	-0.0000121470	-0.0000144427	-0.0000150732	-0.0000179363	-0.0000192526	-0.0000207148	-0.0000227404
0.004771840000	0.0000006475	-0.0000023972	-0.0000054858	-0.0000071869	-0.0000094875	-0.0000111991	-0.0000121910	-0.0000144492	-0.0000150745	-0.0000179241	-0.0000192691	-0.0000207135	-0.0000227339
0.004782080000	0.0000007304	-0.0000023484	-0.0000054760	-0.0000071751	-0.0000094997	-0.0000112112	-0.0000122344	-0.0000144560	-0.0000150756	-0.0000179122	-0.0000192847	-0.0000207125	-0.0000227268
0.004792320000	0.0000008157	-0.0000022946	-0.0000054647	-0.0000071615	-0.0000095110	-0.0000112221	-0.0000122769	-0.0000144631	-0.0000150765	-0.0000179007	-0.0000192994	-0.0000207118	-0.0000227190
0.004802560000	0.0000009029	-0.0000022362	-0.0000054520	-0.0000071464	-0.0000095213	-0.0000112317	-0.0000123180	-0.0000144706	-0.0000150774	-0.0000178895	-0.0000193134	-0.0000207113	-0.0000227106
0.004812800000	0.0000009915	-0.0000021733	-0.0000054381	-0.0000071301	-0.0000095306	-0.0000112398	-0.0000123576	-0.0000144785	-0.0000150783	-0.0000178790	-0.0000193267	-0.0000207112	-0.0000227017
0.004823040000	0.0000010812	-0.0000021064	-0.0000054232	-0.0000071128	-0.0000095387	-0.0000112465	-0.0000123954	-0.0000144869	-0.0000150791	-0.0000178691	-0.0000193396	-0.0000207116	-0.0000226922
0.004833280000	0.0000011715	-0.0000020359	-0.0000054077	-0.0000070948	-0.0000095457	-0.0000112515	-0.0000124312	-0.0000144956	-0.0000150801	-0.0000178599	-0.0000193521	-0.0000207126	-0.0000226821
0.004843520000	0.0000012618	-0.0000019621	-0.0000053915	-0.0000070765	-0.0000095515	-0.0000112550	-0.0000124648	-0.0000145046	-0.0000150812	-0.0000178514	-0.0000193644	-0.0000207142	-0.0000226716
0.004853760000	0.0000013515	-0.0000018856	-0.0000053749	-0.0000070580	-0.0000095560	-0.0000112567	-0.0000124961	-0.0000145138	-0.0000150825	-0.0000178437	-0.0000193767	-0.0000207165	-0.0000226606
0.004864000000	0.0000014403	-0.0000018066	-0.0000053578	-0.0000070397	-0.0000095593	-0.0000112569	-0.0000125251	-0.0000145230	-0.0000150841	-0.0000178368	-0.0000193891	-0.0000207197	-0.0000226494
0.004874240000	0.0000015274	-0.0000017257	-0.0000053402	-0.0000070217	-0.0000095615	-0.0000112555	-0.0000125518	-0.0000145322	-0.0000150862	-0.0000178306	-0.0000194018	-0.0000207239	-0.0000226379
0.004884480000	0.0000016125	-0.0000016431	-0.0000053219	-0.0000070041	-0.0000095627	-0.0000112528	-0.0000125765	-0.0000145412	-0.0000150887	-0.0000178252	-0.0000194147	-0.0000207291	-0.0000226261
0.004894720000	0.0000016947	-0.0000015592	-0.0000053028	-0.0000069872	-0.0000095630	-0.0000112490	-0.0000125992	-0.0000145500	-0.0000150916	-0.0000178205	-0.0000194279	-0.0000207354	-0.0000226143
0.004904960000	0.0000017737	-0.0000014746	-0.0000052826	-0.0000069709	-0.0000095624	-0.0000112441	-0.0000126202	-0.0000145583	-0.0000150949	-0.0000178164	-0.0000194414	-0.0000207427	-0.0000226026
0.004915200000	0.0000018488	-0.0000013896	-0.0000052610	-0.0000069553	-0.0000095613	-0.0000112385	-0.0000126400	-0.0000145661	-0.0000150985	-0.0000178128	-0.0000194552	-0.0000207511	-0.0000225908
0.004925440000	0.0000019195	-0.0000013048	-0.0000052379	-0.0000069403	-0.0000095597	-0.0000112322	-0.0000126586	-0.0000145733	-0.0000151024	-0.0000178097	-0.0000194694	-0.0000207606	-0.0000225793
0.004935680000	0.0000019855	-0.0000012206	-0.0000052129	-0.0000069257	-0.0000095577	-0.0000112254	-0.0000126766	-0.0000145798	-0.0000151064	-0.0000178068	-0.0000194840	-0.0000207711	-0.0000225681
0.004945920000	0.0000020462	-0.0000011377	-0.0000051859	-0.0000069113	-0.0000095555	-0.0000112182	-0.0000126941	-0.0000145856	-0.0000151103	-0.0000178040	-0.0000194988	-0.0000207827	-0.0000225572
0.004956160000	0.0000021012	-0.0000010566	-0.0000051567	-0.0000068971	-0.0000095531	-0.0000112106	-0.0000127113	-0.0000145906	-0.0000151140	-0.0000178011	-0.0000195139	-0.0000207951	-0.0000225466
0.004966400000	0.0000021502	-0.0000009779	-0.0000051252	-0.0000068826	-0.0000095508	-0.0000112028	-0.0000127285	-0.0000145948	-0.0000151173	-0.0000177980	-0.0000195294	-0.0000208084	-0.0000225365
0.004976640000	0.0000021928	-0.0000009022	-0.0000050911	-0.0000068676	-0.0000095484	-0.0000111946	-0.0000127456	-0.0000145981	-0.0000151202	-0.0000177946	-0.0000195451	-0.0000208225	-0.0000225270
0.004986880000	0.0000022287	-0.0000008300	-0.0000050547	-0.0000068519	-0.0000095460	-0.0000111860	-0.0000127625	-0.0000146005	-0.0000151225	-0.0000177906	-0.0000195611	-0.0000208371	-0.0000225179
0.004997120000	0.0000022575	-0.0000007619	-0.0000050159	-0.0000068351	-0.0000095435	-0.0000111771	-0.0000127794	-0.0000146022	-0.0000151243	-0.0000177860	-0.0000195773	-0.0000208521	-0.0000225093
0.005007360000	0.0000022790	-0.0000006984	-0.0000049748	-0.0000068172	-0.0000095407	-0.0000111678	-0.0000127960	-0.0000146029	-0.0000151256	-0.0000177807	-0.0000195938	-0.0000208675	-0.0000225011
0.005017600000	0.0000022930	-0.0000006401	-0.0000049318	-0.0000067980	-0.0000095375	-0.0000111580	-0.0000128122	-0.0000146028	-0.0000151265	-0.0000177747	-0.0000196106	-0.0000208830	-0.0000224933
0.005027840000	0.0000022992	-0.0000005874	-0.0000048869	-0.0000067778	-0.0000095336	-0.0000111478	-0.0000128278	-0.0000146017	-0.0000151271	-0.0000177679	-0.0000196275	-0.0000208984	-0.0000224858
0.005038080000	0.0000022975	-0.0000005410	-0.0000048404	-0.0000067565	-0.0000095291	-0.0000111372	-0.0000128427	-0.0000145997	-0.0000151274	-0.0000177603	-0.0000196446	-0.0000209136	-0.0000224784
0.005048320000	0.0000022879	-0.0000005011	-0.0000047928	-0.0000067345	-0.0000095236	-0.0000111259	-0.0000128568	-0.0000145967	-0.0000151277	-0.0000177520	-0.0000196618	-0.0000209284	-0.0000224712
0.005058560000	0.0000022705	-0.0000004682	-0.0000047444	-0.0000067121	-0.0000095170	-0.0000111141	-0.0000128701	-0.0000145926	-0.0000151279	-0.0000177429	-0.0000196791	-0.0000209426	-0.0000224640
0.005068800000	0.0000022454	-0.0000004427	-0.0000046956	-0.0000066894	-0.0000095094	-0.0000111015	-0.0000128824	-0.0000145874	-0.0000151280	-0.0000177331	-0.0000196964	-0.0000209560	-0.0000224567
0.005079040000	0.0000022126	-0.0000004248	-0.0000046468	-0.0000066670	-0.0000095006	-0.0000110883	-0.0000128939	-0.0000145810	-0.0000151281	-0.0000177227	-0.0000197136	-0.0000209685	-0.0000224492
0.005089280000	0.0000021727	-0.0000004147	-0.0000045984	-0.0000066449	-0.0000094907	-0.0000110741	-0.0000129045	-0.0000145734	-0.0000151281	-0.0000177116	-0.0000197306	-0.0000209798	-0.0000224417
0.005099520000	0.0000021258	-0.0000004125	-0.0000045508	-0.0000066235	-0.0000094798	-0.0000110590	-0.0000129146	-0.0000145647	-0.0000151279	-0.0000177001	-0.0000197475	-0.0000209900	-0.0000224339
0.005109760000	0.0000020724	-0.0000004182	-0.0000045044	-0.0000066030	-0.0000094681	-0.0000110428	-0.0000129241	-0.0000145548	-0.0000151274	-0.0000176881	-0.0000197643	-0.0000209992	-0.0000224259
0.005120000000	0.0000020132	-0.0000004318	-0.0000044596	-0.0000065836	-0.0000094557	-0.0000110254	-0.0000129333	-0.0000145440	-0.0000151264	-0.0000176757	-0.0000197808	-0.0000210073	-0.0000224175
0.005130240000	0.0000019484	-0.0000004531	-0.0000044167	-0.0000065655	-0.0000094426	-0.0000110068	-0.0000129423	-0.0000145321	-0.0000151250	-0.0000176630	-0.0000197971	-0.0000210144	-0.0000224087
0.005140480000	0.0000018787	-0.0000004820	-0.0000043762	-0.0000065487	-0.0000094292	-0.0000109869	-0.0000129511	-0.0000145194	-0.0000151229	-0.0000176501	-0.0000198131	-0.0000210207	-0.0000223994
0.005150720000	0.0000018045	-0.0000005181	-0.0000043382	-0.0000065334	-0.0000094155	-0.0000109658	-0.0000129600	-0.0000145060	-0.0000151200	-0.0000176370	-0.0000198288	-0.0000210265	-0.0000223897
0.005160960000	0.0000017264	-0.0000005610	-0.0000043032	-0.0000065197	-0.0000094016	-0.0000109436	-0.0000129689	-0.0000144921	-0.0000151164	-0.0000176238	-0.0000198443	-0.0000210318	-0.0000223795
